STOCK_CODE,MNEMONIC,PART_NUMBER,PN Global,ITEM_NAME,STOCK_TYPE District,CLASS,HOME_WH,UOI,ISSUING PRICE,PRICE_CODE
298133,KOMATSU,6735-71-3821,6735-71-3821,SEAL -p,S,G,UTVH,EACH,0,FP
298141,KOMATSU,6738-11-4370,6738-11-4370,SEAL -p,S,G,UTVH,EACH,0,FP
298158,SCANIA,1384304,1384304,BUSHING,S,G,UTVH,EACH,0,FP
298182,,,XS40PC,PIN TOOTH BUCKET,S,G,UTVH,EACH,0,
298216,SCANIA,815622,815622,SCREW M14X50 R164-ROBUST,S,G,UTVH,EACH,0,FP
298232,KOMATSU,6754-11-7120,6754-11-7121,GASKET,S,G,UTVH,EACH,0,FP
298240,KOMATSU,6754-21-6250,6754-21-6250,O-RING,S,G,UTVH,EACH,0,FP
298257,KOMATSU,6754-21-6240,6754-21-6240,O-RING,S,G,UTVH,EACH,0,FP
298265,KOMATSU,6754-11-5141,6754-11-5142,GASKET,S,G,UTVH,EACH,0,FP
298273,KOMATSU,6754-11-8181,6754-11-8181,PACKING,S,G,UTVH,EACH,0,FP
298299,KOMATSU,6754-11-4120,6754-11-4120,GASKET,S,G,UTVH,EACH,0,FP
298307,KOMATSU,6754-51-8121,6754-51-8121,GASKET,S,G,UTVH,EACH,0,FP
298331,KOMATSU,6754-81-8710,6754-81-8710,GASKET,S,G,UTVH,EACH,0,FP
298422,KOMATSU,207-62-74850,207-62-74850,HOSE,S,G,UTVH,EACH,0,FP
298471,SCANIA,125914,125914,SPRING WASHER,S,G,UTVH,EACH,0,FP
298596,SCANIA,805957,805957,NUT,S,G,UTVH,EACH,0,FP
298604,SCANIA,807359,807359,NUT,S,G,UTVH,EACH,0,FP
298695,SCANIA,814577,814577,NUT,S,G,UTVH,EACH,0,FP
298729,SCANIA,1304913,1304913,PLUNGER,S,G,UTVH,EACH,0,FP
298844,SCANIA,1381746,1381746,SCREW,S,G,UTVH,EACH,0,FP
298885,SCANIA,1403880,1403880,Washer,S,G,UTVH,EACH,0,FP
298927,SCANIA,1425183,1425183,RELAY VALVE,S,G,UTVH,EACH,0,FP
298943,SCANIA,1431552,1431552,GUIDE SLEVE,S,G,UTVH,EACH,0,FP
298968,SCANIA,1445514,1445514,GASKET OIL COOL,S,G,UTVH,EACH,0,FP
298984,SCANIA,1503168,1503168,Washer,S,G,UTVH,EACH,0,FP
299024,SCANIA,1535052,1535052,STEP PLATE,S,G,UTVH,EACH,0,FP
299032,SCANIA,1723670,1723670,BEARING,S,G,UTVH,EACH,0,FP
299065,SCANIA,1736488,1736488,FLANGE NUT,S,G,UTVH,EACH,0,FP
299073,SCANIA,1743181,1743181,SWITCH,S,G,UTVH,EACH,0,FP
299099,SCANIA,Duplikasi Pref,Duplikasi Pref,MIRROR,S,G,UTVH,EACH,0,FP
299123,SCANIA,1784675,1784675,COMBINATION LAMP RH,S,G,UTVH,EACH,0,FP
299131,SCANIA,1785814,1785814,FRONT SPRING,S,G,UTVH,EACH,0,FP
299149,SCANIA,1785815,1785815,FRONT SPRING,S,G,UTVH,EACH,0,FP
299164,SCANIA,1801997,1801997,LOCK NUT,S,G,UTVH,EACH,0,FP
299263,SCANIA,1921449,1921449,CLATCH,S,G,UTVH,EACH,0,FP
299271,SCANIA,1921450,1921450,GEAR SEGMENT,S,G,UTVH,EACH,0,FP
299297,SCANIA,1933077,1933077,HOSE,S,G,UTVH,EACH,0,FP
299313,SCANIA,2031227,2031227,SHOCK ABSORBER  P420CB 8X4 EHZ,S,G,UTVH,EACH,0,FP
299339,SCANIA,2081828,2081828,CONNECTION,S,G,UTVH,EACH,0,FP
299347,SCANIA,2096137,2096137,U-BOLT,S,G,UTVH,EACH,0,FP
299362,SCANIA,2142524,2142524,HOSE,S,G,UTVH,EACH,0,FP
299438,BOMAG,5712909,5712909,STARTING MOTOR,S,G,UTVH,EACH,6300000,
299461,BOMAG,5717966,5717966,FUEL MAIN FILTER,G,P,SPUT,EACH,926773,
299495,BOMAG,5821149,5821149,FILTER ELEMENT,S,G,UTVH,EACH,0,FP
299503,BOMAG,5821150,5821150,SAFETY CARTRIDGE,S,G,UTVH,EACH,0,
299529,BOMAG,5825015,5825015,FUEL FILTER,G,P,SPUT,EACH,1555026,FP
299545,BOMAG,7993014,7993014,FILTER ELEMENT HYD,S,G,UTVH,EACH,0,FP
299917,KOMATSU,150-27-00330,150-27-00330,FLOATING SEAL ASSY,S,G,UTVH,EACH,0,FP
300046,KPPDEV,2310096616-DEV,2310096616-DEV,GENERATOR ASSY,S,P,SPUT,ASSY,5500000,
300129,NISSAN,2889589903,5224118819,BLADE RUBBER,S,P,SPUT,EACH,141620,
300145,NISSAN,3070599329,3070599329,REPAIRKIT,S,P,SPUT,KIT,395000,
300152,NISSAN,3080699000,3080699000,COLLAR     1,S,P,SPUT,EACH,395000,
300236,NISSAN,3270790108,3270790108,SLEEVE GEAR,S,P,SPUT,EACH,950000,
300327,NISSAN,3815590005,3815590005,SHIM,S,P,SPUT,EACH,97000,
300384,NISSAN,3815590179,3815590179,SHIM,S,P,SPUT,EACH,115000,
300434,NISSAN,3821490078,3821490078,SHIELD DUST,S,P,SPUT,EACH,250000,
300442,NISSAN,3821690009,3821690009,NUT,S,P,SPUT,EACH,450000,
300459,NISSAN,3821690014,3821690014,NUT,S,P,SPUT,EACH,232800,
300475,KPPDEV,3832690002-DEV,3832690002-DEV,BEARING,S,P,SPUT,EACH,460750,
300483,NISSAN,3833490012,3833490012,O-RING,S,P,SPUT,EACH,50000,
300491,NISSAN,3833490017,3833490017,O-RING,S,P,SPUT,EACH,45000,
300608,NISSAN,3868690014,3868690014,GEAR PINION,S,P,SPUT,EACH,4800000,
300640,NISSAN,3893590001-DEV,3893590001-DEV,BEARING,S,P,SPUT,EACH,230000,
300699,NISSAN,3899390001,3899390001,Washer,S,P,SPUT,EACH,0,
300715,NISSAN,4001890007,4001890007,SEALDUST,S,P,SPUT,EACH,47530,
300723,NISSAN,4003690062,4003690062,WASHER 2U,S,P,SPUT,EACH,82450,
300731,NISSAN,4007690012,4007690012,PLATE LOCK 2U,S,P,SPUT,EACH,121250,
300749,NISSAN,4023490069,4023490069,CAPHUB,S,P,SPUT,EACH,178480,
300756,NISSAN,4132090078,4132090078,CHAMBER,S,P,SPUT,EACH,3092000,
300780,KPPDEV,4406990019-DEV,4406990019-DEV,SPRING,S,P,SPUT,EACH,82450,
300814,KPPDEV,4432090476-DEV,4432090476-DEV,CHAMBER ASSY,S,P,SPUT,ASSY,2134000,
300822,NISSAN,4434190274,4434190274,ADJUSTER A 1U,S,P,SPUT,EACH,4200000,
300905,NISSAN,92225200-DEV,92225200-DEV,SNAPRING,S,P,SPUT,EACH,0,
300921,KOMATSU,01010-62075,01010-62075,"BOLT, MACHINE",S,G,UTVH,EACH,0,FP
301002,NISSAN,111109124-DEV,111109124-DEV,BOLT,S,P,SPUT,EACH,43650,
301085,KOMATSU,01252-70516,01252-70516,BOLT,S,G,UTVH,EACH,0,FP
301119,KOMATSU,01310-21216,01310-21216,SCREW,S,G,UTVH,EACH,0,FP
301143,KPPDEV,131100324-DEV,131100324-DEV,Washer,S,P,SPUT,EACH,6790,
301150,NISSAN,131901234-DEV,131901234-DEV,SHIM SACKLE SPRING,S,P,SPUT,EACH,28130,
301218,KOMATSU,01435-40620,01435-40620,BOLT,S,G,UTVH,EACH,0,FP
301291,NISSAN,163260684,163260684,ELBOW,S,P,SPUT,EACH,155200,
301366,KOMATSU,01643-72260,01643-72260,Washer,S,G,UTVH,EACH,0,FP
301390,KOMATSU,02090-11270,Duplikasi Pref,BOLT,S,G,UTVH,EACH,0,FP
301416,KOMATSU,02760-00222,02760-00222,HOSE,S,G,UTVH,EACH,0,FP
301432,KOMATSU,02761-00216,02761-00216,HOSE,S,G,UTVH,EACH,0,FP
301473,KOMATSU,02762-00421,02762-00421,HOSE,S,G,UTVH,EACH,0,FP
301648,KOMATSU,04064-04518,04064-04518,SNAP RING,S,G,UTVH,EACH,0,FP
301663,KOMATSU,04077-00085,04077-00085,SNAP RING,S,G,UTVH,EACH,0,FP
301689,KOMATSU,04120-21745,04120-21745,V-BELT,S,G,UTVH,EACH,0,FP
301697,KOMATSU,04120-21747,04120-21747,V-BELT,S,G,UTVH,EACH,0,FP
301721,KOMATSU,04120-22266,04120-22266,V-BELT,S,G,UTVH,EACH,0,FP
301895,BOMAG,6129902,06129902A,RUBBER BUFFER,S,G,UTVH,EACH,0,
301994,KOMATSU,07000-75065,07000-75065,ORING P,S,G,UTVH,EACH,0,FP
302158,KOMATSU,07049-01012,07049-01012,PLUG,S,G,UTVH,EACH,0,FP
302166,KOMATSU,07073-01A09,07073-01A09,HOSE,S,G,UTVH,EACH,0,FP
302208,KOMATSU,07074-01008,07074-01008,HOSE,S,G,UTVH,EACH,0,FP
302232,KOMATSU,07084-01AA9,07084-01AA9,HOSE,S,G,UTVH,EACH,0,FP
302422,KOMATSU,07145-00090,07145-00090,DUST SEAL,S,G,UTVH,EACH,0,FP
302448,KOMATSU,07155-00720,07155-00720,WEAR RING,S,G,UTVH,EACH,0,FP
302711,NISSAN,081046651A-DEV,081046651A-DEV,BOLT,S,P,SPUT,EACH,19400,
302752,NISSAN,081242351A-DEV,081242351A-DEV,BOLT,S,P,SPUT,EACH,0,
302778,KOMATSU,08160-72400,08160-72400,HORN,S,G,UTVH,EACH,0,FP
302794,NISSAN,081844301A-DEV,081844301A-DEV,BOLT,S,P,SPUT,EACH,14550,
302810,NISSAN,822382510,822382510-DEV,STUD,S,P,SPUT,EACH,19400,
302901,NISSAN,089111401G-DEV,089111401G-DEV,NUT,S,P,SPUT,EACH,6000,
302943,NISSAN,089152461A,089152461A,Washer,S,P,SPUT,EACH,4850,
302984,NISSAN,089183421A-DEV,089183421A-DEV,NUT,S,P,SPUT,EACH,0,
303024,KOMATSU,09370-00070,09370-00070,U-PACKING,S,G,UTVH,EACH,0,FP
303032,KOMATSU,09370-00090,09370-00090,U-PACKING,S,G,UTVH,EACH,0,FP
303271,MANULI,12-XF/6000,12-XF/6000,XTRAFLEX/6000 DN19 (3/4 INCHI),S,G,PSVH,CM,0,
303370,NISSAN,14005-96017,14005-96017,GASKET,S,P,SPUT,EACH,103790,
304402,KOMATSU,07063-51100,Duplikasi Pref,ELEMEN,S,G,UTVH,EACH,527490.03,FP
304436,KOMATSU,205-06-62570,205-06-62570,BLADE,S,G,UTVH,EACH,0,FP
304485,KOMATSU,205-70-19570,205-70-19570,TOOTH BUCKET,S,G,UTVH,EACH,648214,FP
304519,KOMATSU,205-70-66580,205-70-66580,PLATE,S,G,UTVH,EACH,0,FP
304527,KOMATSU,205-70-73180,205-70-73180,BUSHING,S,G,UTVH,EACH,0,FP
304535,KOMATSU,205-70-73270,205-70-73270,PIN,S,G,UTVH,EACH,0,FP
304550,KOMATSU,205-70-74381,205-70-74381,SPACER,S,G,UTVH,EACH,0,FP
304576,KOMATSU,206-30-72140,206-30-72140,SHAFT,S,G,UTVH,EACH,0,FP
304659,KOMATSU,207-30-54160,207-30-54160,SEAL,S,G,UTVH,EACH,0,FP
304691,KOMATSU,207-54-75710,207-54-75711,MIRROR,S,G,UTVH,EACH,0,FP
304824,KOMATSU,207-62-74190,207-62-74190,HOSE,S,G,UTVH,EACH,0,FP
305326,KOMATSU,208-62-71390,208-62-71390,HOSE,S,G,UTVH,EACH,0,FP
305409,KOMATSU,208-62-72860,208-62-72860,HOSE 1400MM,S,G,UTVH,EACH,0,FP
305623,KOMATSU,208-979-7650,208-979-7650,CONNECTOR,S,G,UTVH,EACH,0,FP
305714,KOMATSU,20Y-01-12210,20Y-01-12210,CUSHION,S,G,UTVH,EACH,0,FP
305722,KOMATSU,20Y-01-12222,20Y-01-12222,CUSHION,S,G,UTVH,EACH,0,FP
305771,KOMATSU,20Y-03-41181,20Y-03-41181,HOSE,S,G,UTVH,EACH,0,FP
305789,KOMATSU,20Y-03-42250,20Y-03-42250,HOSE,S,G,UTVH,EACH,0,FP
305839,KOMATSU,20Y-26-31431,20Y-26-31431,GAUGE,S,G,UTVH,EACH,0,FP
305847,KOMATSU,20Y-27-00110,20Y-27-00110,seal assy,S,G,UTVH,EACH,0,FP
305854,KOMATSU,20Y-27-11561,20Y-27-11561,BOLT,S,G,UTVH,EACH,0,FP
305862,KOMATSU,20Y-27-22280,20Y-27-22280,O-RING,S,G,UTVH,EACH,0,FP
305896,KOMATSU,20Y-27-77110,Duplikasi Pref,TOOTH SPROCKET,S,G,UTVH,EACH,0,FP
305912,KOMATSU,20Y-30-11340,20Y-30-11341,BOLT,S,G,UTVH,EACH,0,FP
305920,KOMATSU,20Y-30-31D24,20Y-30-31D24,BRACKET (WELDED),S,G,UTVH,EACH,0,FP
305953,KOMATSU,20Y-32-11141,20Y-32-11141,BUSHINGREGULAR,S,G,UTVH,EACH,0,FP
305961,KOMATSU,20Y-32-11171,20Y-32-11171,BUSHING,S,G,UTVH,EACH,0,FP
305979,KOMATSU,20Y-32-11260,20Y-32-11260,SAEL,S,G,UTVH,EACH,0,FP
305987,UT,20Y-32-11321,20Y-32-11321,SHOE PLATE,S,G,UTVH,EACH,0,
305995,KOMATSU,20Y-32-31190,20Y-32-31190,PIN,S,G,UTVH,EACH,0,FP
306035,KOMATSU,20Y-53-11485,20Y-53-11485,WEATHER STRIP,S,G,UTVH,EACH,0,FP
306068,KOMATSU,20Y-53-13130,20Y-53-13130,SPACER,S,G,UTVH,EACH,0,FP
306126,KOMATSU,20Y-54-35430,20Y-54-35430,CLAMP,S,G,UTVH,EACH,0,FP
306167,KOMATSU,20Y-54-61630,20Y-54-61630,CLAMP,S,G,UTVH,EACH,0,FP
306183,KOMATSU,20Y-54-74270,20Y-54-74270,SUPPORT,S,G,UTVH,EACH,0,FP
306217,KOMATSU,20Y-62-12540,20Y-62-12540,HOSE,S,G,UTVH,EACH,0,FP
306258,KOMATSU,20Y-62-41181,20Y-62-41181,HOSE 1300MM,S,G,UTVH,EACH,0,FP
306266,KOMATSU,20Y-62-43870,20Y-62-43870,HOSE,S,G,UTVH,EACH,0,FP
306274,KOMATSU,20Y-62-47620,20Y-62-47620,ELBOW,S,G,UTVH,EACH,0,FP
306282,KOMATSU,20Y-62-51212,20Y-62-51212,HOSE,S,G,UTVH,EACH,0,FP
306290,KOMATSU,20Y-62-51230,20Y-62-51230,HOSE,S,G,UTVH,EACH,0,FP
306332,KOMATSU,20Y-62-52480,20Y-62-52480,HOSE,S,G,UTVH,EACH,0,FP
306340,KOMATSU,20Y-62-53740,20Y-62-53740,HOSE,S,G,UTVH,EACH,0,FP
306357,KOMATSU,20Y-70-11320,20Y-70-11320,SPACER,S,G,UTVH,EACH,0,FP
306365,KOMATSU,20Y-70-11330,20Y-70-11330,SPACER,S,G,UTVH,EACH,0,FP
306381,KOMATSU,20Y-70-14520,20Y-70-14520,ADAPTER,S,P,SPUT,EACH,2593517,FP
306399,KOMATSU,20Y-70-23220,20Y-70-23220,SEAL,S,G,UTVH,EACH,0,FP
306407,KOMATSU,20Y-70-23230,20Y-70-23230,SEAL,S,G,UTVH,EACH,0,FP
306415,KOMATSU,20Y-70-32410,20Y-70-32410,BUSHING,S,G,UTVH,EACH,0,FP
306423,KOMATSU,20Y-70-32450,20Y-70-32450,BOLT,S,G,UTVH,EACH,0,FP
306431,KOMATSU,20Y-70-32460,20Y-70-32460,BOLT,S,G,UTVH,EACH,0,FP
306464,NISSAN,21058-97071,21058-97071,CLUTCH ASSY FAN,S,G,SPUT,ASSY,0,
306514,KOMATSU,21K-70-12161,21K-70-12161,BUSHING,S,G,UTVH,EACH,0,FP
306753,KOMATSU,22U-70-21191,22U-70-21191,PIN,S,G,UTVH,EACH,0,FP
306894,KOMATSU,232-957-6250,232-957-6250,LOCK,S,G,UTVH,EACH,1307323,FP
307058,KOMATSU,238-06-18320,238-06-18320,COMBINATION LAMP RH,S,G,UTVH,EACH,0,FP
307108,KOMATSU,23B-27-11360,23B-27-11360,PLUG,S,G,UTVH,EACH,0,FP
307124,KOMATSU,23B-27-11800,23B-27-11800,BUSHING,S,G,UTVH,EACH,0,FP
307173,NISSAN,2402200Z00,2402200Z00,FUSEBLELINK,S,P,SPUT,EACH,675000,
307348,NISSAN,2565000Z06,2565000Z06,BUZZER ASSY,S,P,SPUT,EACH,400000,
307389,NISSAN,26090-Z9709,26090-Z9709,LENS,S,P,SPUT,EACH,800000,
307397,NISSAN,26090-Z9710,26090-Z9710,LENS,S,P,SPUT,EACH,800000,
307488,NISSAN,2721300Z05,2721300Z05,FILTER ASSY,S,P,SPUT,ASSY,0,
307504,NISSAN,2763000Z11,2763000Z11,COMPRSOR AIR,G,P,SPUT,EACH,7040000,
307512,NISSAN,27661-99108,27661-99108,CLUTCH,S,P,SPUT,EACH,2910000,
307579,NISSAN,2884100Z03,2884100Z03,LINK ASSY,S,P,SPUT,EACH,1400000,
307611,NISSAN,2889000Z11,2889000Z11,BLADE ASSY WIPERRH,S,P,SPUT,ASSY,141620,
307629,NISSAN,2891010Z00,2891010Z00,TANK ASSY,S,P,SPUT,ASSY,900000,
307785,NISSAN,30855NA00A,30855NA00A,SPRING,S,P,SPUT,EACH,0,
308072,KPPDEV,38326NA000-DEV,38326NA000-DEV,BEARING,S,P,SPUT,EACH,550000,
308122,NISSAN,40016NA003,40016NA003,BUSHING,S,P,SPUT,EACH,117107,
308130,NISSAN,40017NA001,40017NA001,BUSHING,S,P,SPUT,EACH,160050,
308148,NISSAN,40034-90013,40034-90013,BEARING,S,P,SPUT,EACH,1,
308155,KPPDEV,4006400Z10-DEV,4006400Z10-DEV,U-NUT,S,P,SPUT,EACH,14550,
308171,KOYO,32217JR,32217JR,BEARING,S,P,SPUT,EACH,450000,
308270,KOMATSU,423-04-11362,423-04-11362,CAP,S,G,UTVH,EACH,0,FP
308288,KOMATSU,423-20-12710,Duplikasi Pref,RING,S,G,UTVH,EACH,34109,FP
308296,KOMATSU,425-22-11760,425-22-11760,SEAL,S,G,UTVH,EACH,0,FP
308346,NISSAN,4322400Z02,4322400Z02,RETAINERSEAL,S,P,SPUT,EACH,378300,
308445,KPPDEV,4600711Z67-DEV,4600711Z67-DEV,HOSE CHAMBER BRAKE,S,P,SPUT,EACH,0,
308452,NISSAN,4680100Z05,4680100Z05,CLYNDER ASSY,S,P,SPUT,ASSY,654750,
308478,NISSAN,468100Z05,468100Z05,CLINDER ASSY,S,P,SPUT,ASSY,654750,NM
308510,NISSAN,48070Z9416,48070Z9416,YOKE KIT,S,P,SPUT,EACH,0,
308551,NISSAN,4856301Z05,4856301Z05,TIE ROD ASSY,S,P,SPUT,ASSY,7226500,
308577,NISSAN,4857100Z05,4857100Z05,ENDROADASSYLH,S,P,SPUT,EACH,1552000,
308726,NISSAN,5405700Z00,5405700Z00,PAD,S,P,SPUT,EACH,199875,
308742,KPPDEV,54116Z9713-DEV,54116Z9713-DEV,SPRING NO 6 FRONT,S,P,SPUT,EACH,275000,
308759,NISSAN,5421100Z00,5421100Z00,SACKLE SPRING,S,P,SPUT,EACH,1040000,
308767,KPPDEV,54211Z9212-DEV,54211Z9212-DEV,SPRING,S,P,SPUT,EACH,625000,
308783,KPPDEV,54213Z9502-DEV,54213Z9502-DEV,SPRING NO 3 FRONT,S,P,SPUT,EACH,574240,
308809,KPPDEV,5421500Z02-DEV,5421500Z02-DEV,PIN RH,S,P,SPUT,EACH,83420,
308817,NISSAN,5423100Z07,5423100Z07,BRACKETSPRINGFRONT,S,P,SPUT,EACH,1690000,
308825,NISSAN,5423400Z00,5423400Z00,BRACKETFRSPRINGLH,S,P,SPUT,EACH,1455000,
308833,KPPDEV,55055Z9109-DEV,55055Z9109-DEV,CENTER BOLT REAR,S,P,SPUT,EACH,48900,
308890,KOMATSU,6732-82-3550,6732-82-3550,V-BELT,S,G,UTVH,EACH,0,FP
309104,KOMATSU,600-181-9200,600-181-9200,ELEMENT ASSY,S,G,UTVH,EACH,0,FP
309112,KOMATSU,600-181-9500,600-181-9500,ELEMENT ASSY,S,G,UTVH,ASSY,0,FP
309146,KOMATSU,600-311-3660,600-311-3661,VALVE,S,G,UTVH,EACH,0,FP
309153,KOMATSU,600-311-3690,600-311-3690,ORING,S,G,UTVH,EACH,0,FP
309401,KOMATSU,6204-21-3530,6204-21-3531,SEAL,S,G,UTVH,EACH,0,FP
309427,KOMATSU,6204-21-5180,6204-21-5180,PLUG,S,G,UTVH,EACH,0,FP
309450,KOMATSU,6207-51-7690,6207-51-7690,GASKET,S,G,UTVH,EACH,0,FP
309476,KOMATSU,6210-61-6530,6210-61-6530,PIN,S,G,UTVH,EACH,0,FP
309492,KOMATSU,6210-81-6490,6210-81-6490,BOLT,S,G,UTVH,EACH,162383,FP
309526,KOMATSU,6217-81-6550,6217-81-6550,SPCAER,S,G,UTVH,EACH,49288,FP
309708,KOMATSU,6505-51-0210,6505-51-0210,"COLLAR, BEARING",S,G,UTVH,EACH,0,FP
309716,KOMATSU,6505-51-0252,6505-51-0252,FLUNGER,S,G,UTVH,EACH,0,FP
309724,NISSAN,6547000Z01,6547000Z01,STAY,S,P,SPUT,EACH,1200000,
309732,KOMATSU,6560-11-7310,Duplikasi Pref,"SEAL, GASKET",S,G,UTVH,EACH,0,FP
309757,NISSAN,6562010Z00,6562010Z00,CABLEASSY,S,P,SPUT,EACH,500000,
309823,KOMATSU,6732-81-8830,6732-81-8830,GASKET,S,G,UTVH,EACH,0,FP
309831,KOMATSU,6732-82-3680,6732-82-3680,V-BELT,S,G,UTVH,EACH,0,FP
309872,KOMATSU,6741-61-1520,6741-61-1520,SEAL,S,G,UTVH,EACH,0,FP
309930,KOMATSU,6743-51-9940,6743-51-9940,HOSE,S,G,UTVH,EACH,0,FP
309963,KOMATSU,6743-61-3710,6743-61-3710,V-BELT,S,G,UTVH,EACH,0,
309971,KOMATSU,6743-62-3710,6743-62-3710,V-BELT,S,G,UTVH,EACH,0,FP
309989,,,6745-11-8810,ORING,S,G,UTVH,EACH,0,
310003,KOMATSU,6745-71-4320,6745-71-4320,SENSOR AIR PREASURE,S,G,UTVH,EACH,0,FP
310029,KOMATSU,6754-51-9810,6754-51-9810,HOSE,S,G,UTVH,EACH,0,FP
310037,KOMATSU,6754-51-9910,6754-51-9910,HOSE,S,G,UTVH,EACH,0,FP
310102,KOMATSU,702-21-57400,702-21-57400,PILOT VALVE,S,G,UTVH,EACH,0,FP
310458,KOMATSU,707-56-70540,707-56-70540,SEAL DUST,S,G,UTVH,EACH,0,FP
310474,KOMATSU,707-76-70120,707-76-70120,BUSHING,S,G,UTVH,EACH,0,FP
310524,KOMATSU,707-98-39610,707-98-39610,SEAL KIT,S,G,UTVH,KIT,0,FP
310532,KOMATSU,707-98-46280,707-98-46280,SERVICE KIT BOOM,S,G,UTVH,KIT,0,FP
310540,KOMATSU,707-98-48610,707-98-48610,SERVICE KIT ARM,S,G,UTVH,KIT,0,FP
310607,KOMATSU,707-99-64410,707-99-64410,SERUS KIT,S,G,UTVH,KIT,0,FP
310615,KOMATSU,707-99-64520,707-99-64520,SERUS KIT,S,G,UTVH,EACH,0,FP
310698,KOMATSU,707-99-72350,707-99-72350,SERVICEKITARM,S,P,SPUT,EACH,0,FP
310789,NISSAN,7271200Z0A-DEV,7271200Z0A-DEV,FRONT GLASS,S,P,SPUT,EACH,5890000,
310839,KOMATSU,7861-92-5810,7861-92-5810,SENSOR,S,G,UTVH,EACH,0,FP
310953,NISSAN,8073010Z01,8073010Z01,MOTOR ASSY,S,P,SPUT,ASSY,1843000,
311068,NISSAN,92450-01Z04,92450-01Z04,HOSE COMPL,S,P,SPUT,EACH,7150000,
311076,NISSAN,92451-10Z71,92451-10Z71,HOSE,S,P,SPUT,EACH,0,
311167,NISSAN,9671817Z00,9671817Z00,BOLT,S,P,SPUT,EACH,95000,
311175,NISSAN,9672300Z00,9672300Z00,COVER,S,P,SPUT,EACH,400000,
311183,NISSAN,9672400Z00,9672400Z00,ITFLANGE,S,P,SPUT,EACH,400000,
311258,PATRIA,B-1051-51010,B-1051-51010,BOLT,S,P,SPUT,EACH,10800,
311266,NISSAN,B-1510-51008,B-1510-51008,NUT,S,P,SPUT,EACH,2322,
311340,SAKURA,FC-1302,FC-1302,FUEL FILTER,W,P,SPUT,EACH,35999.84,FP
311407,MANULI,M22592-06-06,M22592-06-06,FITTING,S,P,SPUT,EACH,28772,FP
311480,KOMATSU,ND116340-7030,ND116340-7030,"MOTOR ASS'Y,FAN",S,G,UTVH,ASSY,0,FP
311530,NISSAN,R82401-H1100000,R82401-H1100000,DRIVE SHAFT,S,P,SPUT,EACH,1500000,
311563,KOMATSU,S001011865,S001011865,BOLT,S,P,SPUT,EACH,65000,NM
311589,PATRIA,S005001815,S005001815,NUT,S,P,SPUT,EACH,16000,NM
311613,PATRIA,S007011846,S007011846,Washer,S,P,SPUT,EACH,12000,NM
311621,PATRIA,S010010022,S010010022,O-RING,S,P,SPUT,EACH,212130,NM
311639,PATRIA,S010011190,S010011190,O-RING,S,P,SPUT,EACH,74860,NM
311654,PATRIA,S230215830,S230215830,SPINPLE,S,P,SPUT,EACH,1300000,NM
311662,PATRIA,S230411510,S230411510,SPRING,S,P,SPUT,EACH,239600,
311670,PATRIA,S230411610,S230411610,VALVE,S,P,SPUT,EACH,1470000,
311688,PATRIA,S2342-95610,S2342-95610,VALVE,S,P,SPUT,EACH,1100000,NM
311696,PATRIA,S455468210,S455468210,WEAR RING,S,P,SPUT,EACH,415300,NM
311704,KOMATSU,S524576010,S524576010,BUSHING,S,P,SPUT,EACH,1300000,
311712,NISSAN,S524576030,S524576030,BUSH,S,P,SPUT,EACH,0,
311720,NISSAN,S524577000,S524577000,BUSH,S,P,SPUT,EACH,677250,
311746,PATRIA,S553294121,S553294121,BUSHING,S,P,SPUT,EACH,984370,NM
311753,PATRIA,S553527330,S553527330,PACKING,S,P,SPUT,EACH,145360,NM
311761,NISSAN,S720435030,S720435030,Washer,S,P,SPUT,EACH,172817,
311779,NISSAN,S720435050,S720435050,Washer,S,P,SPUT,EACH,315973,
311852,UT,UTP-0924402496,UTP-0924402496,PIN TOOTH BUCKET PC 200,S,P,SPUT,EACH,29306,FP
311860,UT,UTP-2057019570,UTP-2057019570,TOOTH BUCKET PC 200,S,P,SPUT,EACH,219930,FP
311878,PATRIA,VM001-07060,VM001-07060,CABLE,S,P,SPUT,EACH,275000,
311977,KPPDEV,43210NA09K-DEV,43210NA09K-DEV,BOLT KIT,S,P,SPUT,EACH,90000,
312009,KPPDEV,4432090568-DEV,4432090568-DEV,CHAMBER ASSY,S,P,SPUT,EACH,2037000,
312074,KPPDEV,44066NA01C-DEV,44066NA01C-DEV,LINING BRAKE,S,P,SPUT,EACH,60000,
312330,NISSAN,3844390013,3844390013,NUT,S,P,SPUT,EACH,401524.48,
312918,SERVVO,APAR 6KG,APAR 6KG,APPAR NEW (6 KG),F,P,SPUT,EACH,0,
312975,QIONGLI,LAMP LED 24V,LAMP LED 24V,LAMP LED 24 V (QIONGLI LED FINE LANTERN),G,P,SPUT,EACH,41437.5,FP
313197,EPE,100X6X16,100X6X16,MATA GURINDA ASAH 100 x 6 x 16 (4in),G,P,SPUT,EACH,12000,NM
313676,NISSAN,8680200Z15,8680200Z15,BELTASSYINR,G,P,SPUT,EACH,1700000,
313726,KOMATSU,723-46-41950,723-46-41950,O-RING,G,G,UTVH,EACH,0,FP
313734,KOMATSU,723-11-19960,723-11-19960,ORING,G,G,UTVH,EACH,0,FP
313742,KOMATSU,6745-21-5130,6745-21-5130,GASKET,S,G,UTVH,EACH,0,FP
313783,KOMATSU,6206-11-5850,6206-11-5850,PLATE,G,G,UTVH,EACH,0,FP
